id,topic,subject_id,question,question_kn,option_a,option_a_kn,option_b,option_b_kn,option_c,option_c_kn,option_d,option_d_kn,correct_answer
b9cd74b5-3b0f-4b32-a0aa-dc6e1ee1a5bb,Network Troubleshooting,ictsm,What is the main function of firewall?,ಫೈರ್‌ವಾಲ್‌ನ ಮುಖ್ಯ ಕಾರ್ಯವೇನು?,Protect,ರಕ್ಷಿಸು,Copy,ನಕಲು ಮಾಡಿ,Delete,ಅಳಿಸಿ,Move,ಸರಿಸಿ,A
35d305d0-e0e4-414e-929b-3ea36adb8a92,Network Protocols,ictsm,What is the name of device which is used to connect a different type of network LAN?,ಬೇರೆ ರೀತಿಯ ನೆಟ್‌ವರ್ಕ್ LAN ಅನ್ನು ಸಂಪರ್ಕಿಸಲು ಬಳಸುವ ಸಾಧನದ ಹೆಸರೇನು?,Printer,ಮುದ್ರಕ,Scanner,ಸ್ಕ್ಯಾನರ್,Router,ರೂಟರ್,UPS,ಯುಪಿಎಸ್,C
515b7e19-b83b-426b-9620-0640fc331d0d,Sharing Resources,ictsm,Which one is not a internet service Provider?,ಯಾವುದು ಇಂಟರ್ನೆಟ್ ಸೇವಾ ಪೂರೈಕೆದಾರರಲ್ಲ?,Airtel,ಏರ್ಟೆಲ್,Vodafone,ವೊಡಾಫೋನ್,Idea,ಕಲ್ಪನೆ,Google,ಗೂಗಲ್,D
2dc1f0e6-2d4d-482a-b16c-d7bce2ce5353,Network Protocols,ictsm,Which is a tool used for network troubleshooting?,ನೆಟ್‌ವರ್ಕ್ ದೋಷನಿವಾರಣೆಗೆ ಬಳಸುವ ಸಾಧನ ಯಾವುದು?,Hammer,ಸುತ್ತಿಗೆ,File,ಫೈಲ್,Wire stripper,ವೈರ್ ಸ್ಟ್ರಿಪ್ಪರ್,Clamp-meter,ಕ್ಲಾಂಪ್-ಮೀಟರ್,C
5aaaa2e4-363b-4487-b9d4-7a9ffa9d23a7,Network Protocols,ictsm,"You need to subnet a network into 5 subnets, each with at least 16 hosts. Which classful subnet mask would you use?","ನೀವು ನೆಟ್‌ವರ್ಕ್ ಅನ್ನು 5 ಸಬ್‌ನೆಟ್‌ಗಳಾಗಿ ಸಬ್‌ನೆಟ್ ಮಾಡಬೇಕಾಗುತ್ತದೆ, ಪ್ರತಿಯೊಂದೂ ಕನಿಷ್ಠ 16 ಹೋಸ್ಟ್‌ಗಳನ್ನು ಹೊಂದಿರುತ್ತದೆ. ನೀವು ಯಾವ ಕ್ಲಾಸ್‌ಫುಲ್ ಸಬ್‌ನೆಟ್ ಮಾಸ್ಕ್ ಅನ್ನು ಬಳಸುತ್ತೀರಿ?",255.255.255.192,255.255.255.192,255.255.255.224,255.255.255.224,255.255.255.240,255.255.255.240,255.255.255.248,255.255.255.248,B
634c93e1-924a-4864-aa71-99b0a2701fb0,Network Protocols,ictsm,What is the name of fourth layer in OSI model?,OSI ಮಾದರಿಯಲ್ಲಿ ನಾಲ್ಕನೇ ಪದರದ ಹೆಸರೇನು?,Data link layer,ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್,Network layer,ನೆಟ್ವರ್ಕ್ ಪದರ,Transport layer,ಸಾರಿಗೆ ಪದರ,Application layer,ಅಪ್ಲಿಕೇಶನ್ ಪದರ,C
0ddeaa71-c4b8-44a8-8337-12b2db7401e4,Network Protocols,ictsm,Repeater works on which layer of OSI model?,OSI ಮಾದರಿಯ ಯಾವ ಪದರದಲ್ಲಿ ರಿಪೀಟರ್ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ?,Layer 1,ಪದರ 1,Layer 2,ಪದರ 2,Layer 3,ಪದರ 3,Layer 4,ಪದರ 4,A
b215a693-9246-4934-816f-65da589ab0a8,Network Protocols,ictsm,What is the name of computer which is connected to the internet cable?,ಇಂಟರ್ನೆಟ್ ಕೇಬಲ್‌ಗೆ ಸಂಪರ್ಕಗೊಂಡಿರುವ ಕಂಪ್ಯೂಟರ್‌ನ ಹೆಸರೇನು?,Client computer,ಗ್ರಾಹಕ ಕಂಪ್ಯೂಟರ್,Protocol,ಪ್ರೋಟೋಕಾಲ್,Hyperlink,ಹೈಪರ್ಲಿಂಕ್,Uniform Resource Locator,ಏಕರೂಪದ ಸಂಪನ್ಮೂಲ ಲೊಕೇಟರ್,A
2f81d925-612a-4dd9-88bb-9bf766fe3d37,Network Protocols,ictsm,Choose the port number of FTP.,FTP ಯ ಪೋರ್ಟ್ ಸಂಖ್ಯೆಯನ್ನು ಆರಿಸಿ.,23,23,21,21,110,110,143,143,B
d10e5955-b209-4843-81e9-d74e5815fb28,Network Protocols,ictsm,Which is used to select best path to transfer data?,ಡೇಟಾವನ್ನು ವರ್ಗಾಯಿಸಲು ಉತ್ತಮ ಮಾರ್ಗವನ್ನು ಆಯ್ಕೆ ಮಾಡಲು ಯಾವುದನ್ನು ಬಳಸಲಾಗುತ್ತದೆ?,Modulation,ಮಾಡ್ಯುಲೇಶನ್,Routing,ರೂಟಿಂಗ್,Paging,ಪೇಜಿಂಗ್,Defragmentation,ಡಿಫ್ರಾಗ್ಮೆಂಟೇಶನ್,B
08998918-606c-428d-80f0-47d6f04daf6b,Sharing Resources,ictsm,Which one is not a Anti-virus?,ಯಾವುದು ಆಂಟಿ-ವೈರಸ್ ಅಲ್ಲ?,Kasper sky,ಕ್ಯಾಸ್ಪರ್ ಆಕಾಶ,Wordpress,ವರ್ಡ್ಪ್ರೆಸ್,Quick-heal total security,ತ್ವರಿತ-ಗುಣಪಡಿಸುವ ಸಂಪೂರ್ಣ ಭದ್ರತೆ,Norton 360 standard,ನಾರ್ಟನ್ 360 ಸ್ಟ್ಯಾಂಡರ್ಡ್,B
b6fb744a-ea86-4f44-bc39-049238b4a101,Sharing Resources,ictsm,What type of site is facebook?,ಫೇಸ್ಬುಕ್ ಯಾವ ರೀತಿಯ ಸೈಟ್ ಆಗಿದೆ?,Social networking,ಸಾಮಾಜಿಕ ನೆಟ್ವರ್ಕಿಂಗ್,Internet layer,ಇಂಟರ್ನೆಟ್ ಲೇಯರ್,Artificial intelligence,ಕೃತಕ ಬುದ್ಧಿಮತ್ತೆ,Commercial,ವಾಣಿಜ್ಯಿಕ,A
b15de199-9eb7-4df9-90bd-b6dbbe7c5de5,Sharing Resources,ictsm,When was internet first invented?,ಇಂಟರ್ನೆಟ್ ಅನ್ನು ಮೊದಲು ಯಾವಾಗ ಕಂಡುಹಿಡಿಯಲಾಯಿತು?,In 1969,1969 ರಲ್ಲಿ,In 1960,1960 ರಲ್ಲಿ,In 1970,1970 ರಲ್ಲಿ,In 1980,1980 ರಲ್ಲಿ,A
7060518b-ae42-4e56-aedf-6bd1581ae7f2,Network Troubleshooting,ictsm,Which tool is correct for remote management?,ರಿಮೋಟ್ ನಿರ್ವಹಣೆಗೆ ಯಾವ ಸಾಧನವು ಸರಿಯಾಗಿದೆ?,WAN management,WAN ನಿರ್ವಹಣೆ,Memory management,ಮೆಮೊರಿ ನಿರ್ವಹಣೆ,Cryptography,ಕ್ರಿಪ್ಟೋಗ್ರಫಿ,Bandwidth,ಬ್ಯಾಂಡ್ವಿಡ್ತ್,A
e2bd3a80-71b8-4c09-af13-aeeb0ac41537,Network Troubleshooting,ictsm,What is another name of packet capture?,ಪ್ಯಾಕೆಟ್ ಕ್ಯಾಪ್ಚರ್‌ನ ಇನ್ನೊಂದು ಹೆಸರೇನು?,Packet sniffing,ಪ್ಯಾಕೆಟ್ ಸ್ನಿಫಿಂಗ್,Packet forwarding,ಪ್ಯಾಕೆಟ್ ಫಾರ್ವರ್ಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ,Packet handling,ಪ್ಯಾಕೆಟ್ ನಿರ್ವಹಣೆ,POST,ಪೋಸ್ಟ್,A
10393988-fa31-45b3-8681-698ffa4cea08,Network Troubleshooting,ictsm,Why one time password (OTP) is safe?,ಒಂದು ಬಾರಿಯ ಪಾಸ್‌ವರ್ಡ್ (OTP) ಏಕೆ ಸುರಕ್ಷಿತವಾಗಿದೆ?,Easy to generate,ಉತ್ಪಾದಿಸಲು ಸುಲಭ,Cannot be shared,ಹಂಚಿಕೊಳ್ಳಲಾಗುವುದಿಲ್ಲ,Used for one Transaction only,ಒಂದು ವಹಿವಾಟಿಗೆ ಮಾತ್ರ ಬಳಸಲಾಗುತ್ತದೆ,Complex encrypted password,ಸಂಕೀರ್ಣ ಎನ್‌ಕ್ರಿಪ್ಟ್ ಮಾಡಿದ ಪಾಸ್‌ವರ್ಡ್,C
4a0c2ea6-1f15-45af-8aa2-a79a29f1a8a7,Network Troubleshooting,ictsm,What is the function of a router?,ರೂಟರ್ನ ಕಾರ್ಯವೇನು?,Forward the packet to the uplinks,ಪ್ಯಾಕೆಟ್ ಅನ್ನು ಅಪ್‌ಲಿಂಕ್‌ಗಳಿಗೆ ಫಾರ್ವರ್ಡ್ ಮಾಡಿ,Provide data back up,ಡೇಟಾ ಬ್ಯಾಕಪ್ ಅನ್ನು ಒದಗಿಸಿ,Auto update,ಸ್ವಯಂ ನವೀಕರಣ,Scanning,ಸ್ಕ್ಯಾನಿಂಗ್,A
34e4f7f9-cabb-4dba-a38b-f3ce5dc4d5ff,Network Protocols,ictsm,What is the name of server which uses FTP protocol for data transfer?,ಡೇಟಾ ವರ್ಗಾವಣೆಗಾಗಿ FTP ಪ್ರೋಟೋಕಾಲ್ ಅನ್ನು ಬಳಸುವ ಸರ್ವರ್‌ನ ಹೆಸರೇನು?,File server,ಫೈಲ್ ಸರ್ವರ್,TCP/IP model,TCP/IP ಮಾದರಿ,OSI model,OSI ಮಾದರಿ,Transfer server,ಸರ್ವರ್ ಅನ್ನು ವರ್ಗಾಯಿಸಿ,A
4e057597-84b8-45ec-a115-21fffcb1e846,Network Troubleshooting,ictsm,What is computer and network surveillance?,ಕಂಪ್ಯೂಟರ್ ಮತ್ತು ನೆಟ್‌ವರ್ಕ್ ಕಣ್ಗಾವಲು ಎಂದರೇನು?,To check network status,ನೆಟ್‌ವರ್ಕ್ ಸ್ಥಿತಿಯನ್ನು ಪರಿಶೀಲಿಸಲು,To implement various command,ವಿವಿಧ ಆಜ್ಞೆಗಳನ್ನು ಕಾರ್ಯಗತಗೊಳಿಸಲು,To restart network device,ನೆಟ್ವರ್ಕ್ ಸಾಧನವನ್ನು ಮರುಪ್ರಾರಂಭಿಸಲು,To monitoring of data & computer activity,ಡೇಟಾ ಮತ್ತು ಕಂಪ್ಯೂಟರ್ ಚಟುವಟಿಕೆಯನ್ನು ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡಲು,D
818243e9-e17c-4636-9c7a-732f373cab31,Network Troubleshooting,ictsm,Which transmission media is capable of having a much higher bandwidth?,ಯಾವ ಪ್ರಸರಣ ಮಾಧ್ಯಮವು ಹೆಚ್ಚಿನ ಬ್ಯಾಂಡ್‌ವಿಡ್ತ್ ಹೊಂದಲು ಸಮರ್ಥವಾಗಿದೆ?,Coaxial,ಏಕಾಕ್ಷ,Twisted pair cable,ಟ್ವಿಸ್ಟೆಡ್ ಜೋಡಿ ಕೇಬಲ್,Plastic,ಪ್ಲಾಸ್ಟಿಕ್,Fibre optic,ಫೈಬರ್ ಆಪ್ಟಿಕ್,D
83ae47cb-f62f-4d1b-b51a-3cf66a1825ce,Sharing Resources,ictsm,Who maintains the domain name system?,ಡೊಮೇನ್ ಹೆಸರು ವ್ಯವಸ್ಥೆಯನ್ನು ಯಾರು ನಿರ್ವಹಿಸುತ್ತಾರೆ?,Distributed database system,ವಿತರಿಸಿದ ಡೇಟಾಬೇಸ್ ವ್ಯವಸ್ಥೆ,A single server,ಒಂದೇ ಸರ್ವರ್,A single computer,ಒಂದೇ ಕಂಪ್ಯೂಟರ್,A computer network,ಕಂಪ್ಯೂಟರ್ ನೆಟ್ವರ್ಕ್,A
10784d7b-6acb-4288-9f25-3bd29b6e24ea,Network Troubleshooting,ictsm,Which devices used in telecommunication that connects two network with different transmission protocol together?,ಎರಡು ನೆಟ್‌ವರ್ಕ್‌ಗಳನ್ನು ವಿಭಿನ್ನ ಟ್ರಾನ್ಸ್‌ಮಿಷನ್ ಪ್ರೋಟೋಕಾಲ್‌ನೊಂದಿಗೆ ಸಂಪರ್ಕಿಸುವ ದೂರಸಂಪರ್ಕದಲ್ಲಿ ಯಾವ ಸಾಧನಗಳನ್ನು ಬಳಸಲಾಗುತ್ತದೆ?,Gateway,ಗೇಟ್ವೇ,Switch,ಬದಲಿಸಿ,Hub,ಹಬ್,Modem,ಮೋಡೆಮ್,A
021ba428-eda8-4027-890a-a480747dd89c,Network Troubleshooting,ictsm,"Which process aids network administrators and analysts in gathering network data, allowing them to measure performance variables and identify potential issues or risks?","ನೆಟ್‌ವರ್ಕ್ ಡೇಟಾವನ್ನು ಸಂಗ್ರಹಿಸುವಲ್ಲಿ ನೆಟ್‌ವರ್ಕ್ ನಿರ್ವಾಹಕರು ಮತ್ತು ವಿಶ್ಲೇಷಕರಿಗೆ ಯಾವ ಪ್ರಕ್ರಿಯೆಯು ಸಹಾಯ ಮಾಡುತ್ತದೆ, ಕಾರ್ಯಕ್ಷಮತೆಯ ಅಸ್ಥಿರಗಳನ್ನು ಅಳೆಯಲು ಮತ್ತು ಸಂಭಾವ್ಯ ಸಮಸ್ಯೆಗಳು ಅಥವಾ ಅಪಾಯಗಳನ್ನು ಗುರುತಿಸಲು ಅವರಿಗೆ ಅನುವು ಮಾಡಿಕೊಡುತ್ತದೆ?",Network protection,ನೆಟ್ವರ್ಕ್ ರಕ್ಷಣೆ,Windows update,ವಿಂಡೋಸ್ ನವೀಕರಣ,Network performance monitoring,ನೆಟ್‌ವರ್ಕ್ ಕಾರ್ಯಕ್ಷಮತೆಯ ಮೇಲ್ವಿಚಾರಣೆ,Windows registry edit,ವಿಂಡೋಸ್ ರಿಜಿಸ್ಟ್ರಿ ಸಂಪಾದನೆ,C
519f4369-afd6-4b7f-a01c-b33f6e0ebffc,Network Troubleshooting,ictsm,Which model is used by network switch that works on data link layer?,ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್‌ನಲ್ಲಿ ಕಾರ್ಯನಿರ್ವಹಿಸುವ ನೆಟ್‌ವರ್ಕ್ ಸ್ವಿಚ್‌ನಿಂದ ಯಾವ ಮಾದರಿಯನ್ನು ಬಳಸಲಾಗುತ್ತದೆ?,osp model,ಓಎಸ್ಪಿ ಮಾದರಿ,OSI model,OSI ಮಾದರಿ,osj model,ಓಎಸ್ಜೆ ಮಾದರಿ,OSK model,OSK ಮಾದರಿ,B
d50b66d4-dec9-470f-a140-e234d309bce2,Network Troubleshooting,ictsm,What is the function of network surveillance?,ನೆಟ್ವರ್ಕ್ ಕಣ್ಗಾವಲು ಕಾರ್ಯವೇನು?,To generate virus,ವೈರಸ್ ಉತ್ಪಾದಿಸಲು,To provide backup,ಬ್ಯಾಕ್ಅಪ್ ಒದಗಿಸಲು,To monitor data traffic on computers,ಕಂಪ್ಯೂಟರ್‌ಗಳಲ್ಲಿ ಡೇಟಾ ದಟ್ಟಣೆಯನ್ನು ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡಲು,Cryptography,ಕ್ರಿಪ್ಟೋಗ್ರಫಿ,C
fc7b25d0-9095-4b8e-b8eb-8f8b8ccc73e2,Network Troubleshooting,ictsm,Which tool is used in troubleshooting of wireless network?,ವೈರ್‌ಲೆಸ್ ನೆಟ್‌ವರ್ಕ್‌ನ ದೋಷನಿವಾರಣೆಯಲ್ಲಿ ಯಾವ ಸಾಧನವನ್ನು ಬಳಸಲಾಗುತ್ತದೆ?,Wireless locator,ವೈರ್‌ಲೆಸ್ ಲೊಕೇಟರ್,Wi-Fi hot spot,ವೈ-ಫೈ ಹಾಟ್ ಸ್ಪಾಟ್,Twizzer,ಟ್ವಿಜರ್,Cables tester,ಕೇಬಲ್ ಪರೀಕ್ಷಕ,A
99b32941-d843-4242-b53c-2524819f3722,Network Troubleshooting,ictsm,What is the name of device which is used for forward data based on a physical address?,ಭೌತಿಕ ವಿಳಾಸವನ್ನು ಆಧರಿಸಿ ಫಾರ್ವರ್ಡ್ ಡೇಟಾಗಾಗಿ ಬಳಸುವ ಸಾಧನದ ಹೆಸರೇನು?,Bridge,ಸೇತುವೆ,Hub,ಹಬ್,Repeater,ಪುನರಾವರ್ತಕ,Router,ರೂಟರ್,A
82b3be4f-0574-400a-a741-6dedb039d562,Network Security,ictsm,"Which attack uses deception and falsehoods to convince others to give up private information, such as an account password?",ಖಾತೆಯ ಪಾಸ್‌ವರ್ಡ್‌ನಂತಹ ಖಾಸಗಿ ಮಾಹಿತಿಯನ್ನು ಬಿಟ್ಟುಕೊಡಲು ಇತರರಿಗೆ ಮನವರಿಕೆ ಮಾಡಲು ಯಾವ ದಾಳಿಯು ವಂಚನೆ ಮತ್ತು ಸುಳ್ಳುಗಳನ್ನು ಬಳಸುತ್ತದೆ?,Data theft attacks,ಡೇಟಾ ಕಳ್ಳತನದ ದಾಳಿಗಳು,Malware attacks,ಮಾಲ್ವೇರ್ ದಾಳಿಗಳು,Insider threat attacks,ಒಳಗಿನ ಬೆದರಿಕೆ ದಾಳಿಗಳು,Social engineering attacks,ಸಾಮಾಜಿಕ ಎಂಜಿನಿಯರಿಂಗ್ ದಾಳಿಗಳು,D
cc60e480-ec00-4d69-b7de-4dbdd5d63884,Network Security,ictsm,Which of the following is the least strong security encryption standard?,ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಕಡಿಮೆ ಬಲವಾದ ಭದ್ರತಾ ಗೂಢಲಿಪೀಕರಣ ಮಾನದಂಡವಾಗಿದೆ?,WPA3,WPA3,WPA2,WPA2,WPA,WPA,WEP,WEP,D
719b8df0-1e7d-4158-a04d-b33c9a7974d8,Network Security,ictsm,Which permission is must for GPO in order to delegate permission for GPO?,GPO ಗಾಗಿ ಅನುಮತಿಯನ್ನು ನಿಯೋಜಿಸಲು GPO ಗೆ ಯಾವ ಅನುಮತಿ ಕಡ್ಡಾಯವಾಗಿದೆ?,"Edit users, content, menu","ಬಳಕೆದಾರರು, ವಿಷಯ, ಮೆನು ಸಂಪಾದಿಸಿ","Edit group, delete, modify the security","ಗುಂಪನ್ನು ಸಂಪಾದಿಸಿ, ಅಳಿಸಿ, ಭದ್ರತೆಯನ್ನು ಮಾರ್ಪಡಿಸಿ","Edit group, delete, modify user","ಗುಂಪನ್ನು ಸಂಪಾದಿಸಿ, ಅಳಿಸಿ, ಬಳಕೆದಾರರನ್ನು ಮಾರ್ಪಡಿಸಿ","Edit user, delete, content","ಬಳಕೆದಾರರನ್ನು ಸಂಪಾದಿಸಿ, ಅಳಿಸಿ, ವಿಷಯವನ್ನು",B
7eb976dd-5d70-40de-bc27-8a3919366a44,Network Security,ictsm,What is the full form of SIP?,SIP ಯ ಪೂರ್ಣ ರೂಪ ಏನು?,Session Initiation Protocol,ಸೆಷನ್ ಇನಿಶಿಯೇಶನ್ ಪ್ರೋಟೋಕಾಲ್,Secured Initiation Protocol,ಸುರಕ್ಷಿತ ಇನಿಶಿಯೇಶನ್ ಪ್ರೋಟೋಕಾಲ್,Secure Initiation Protocol,ಸುರಕ್ಷಿತ ಇನಿಶಿಯೇಶನ್ ಪ್ರೋಟೋಕಾಲ್,Session Integration Protocol,ಸೆಷನ್ ಇಂಟಿಗ್ರೇಷನ್ ಪ್ರೋಟೋಕಾಲ್,A
534e474e-e22b-4958-a1b5-6e5410585426,Network Security,ictsm,What is the full form of WPA?,WPA ಯ ಪೂರ್ಣ ರೂಪ ಯಾವುದು?,Wi-Fi Protected Access,Wi-Fi ಸಂರಕ್ಷಿತ ಪ್ರವೇಶ,Wi-Fi Private Area,ವೈ-ಫೈ ಖಾಸಗಿ ಪ್ರದೇಶ,Wi-Fi Protected Area,ವೈ-ಫೈ ಸಂರಕ್ಷಿತ ಪ್ರದೇಶ,Wi-Fi Private Access,ವೈ-ಫೈ ಖಾಸಗಿ ಪ್ರವೇಶ,A
55767d8c-d82f-493c-97e3-51dab07fdc05,Network Troubleshooting,ictsm,What is the name of network tool that uses to check that all cables have been crimped properly?,ಎಲ್ಲಾ ಕೇಬಲ್‌ಗಳು ಸರಿಯಾಗಿ ಸುಕ್ಕುಗಟ್ಟಿದೆಯೇ ಎಂದು ಪರಿಶೀಲಿಸಲು ಬಳಸುವ ನೆಟ್‌ವರ್ಕ್ ಉಪಕರಣದ ಹೆಸರೇನು?,Toner probes,ಟೋನರ್ ಶೋಧಕಗಳು,Long-nose plier,ಉದ್ದ ಮೂಗಿನ ಇಕ್ಕಳ,Wire stripper,ವೈರ್ ಸ್ಟ್ರಿಪ್ಪರ್,Cables tester,ಕೇಬಲ್ ಪರೀಕ್ಷಕ,D
b359d9ed-af37-4919-a6f1-5fc3fc40c98a,Network Troubleshooting,ictsm,What is used to protect computer network from internet attack?,ಇಂಟರ್ನೆಟ್ ದಾಳಿಯಿಂದ ಕಂಪ್ಯೂಟರ್ ನೆಟ್ವರ್ಕ್ ಅನ್ನು ರಕ್ಷಿಸಲು ಏನು ಬಳಸಲಾಗುತ್ತದೆ?,Server,ಸರ್ವರ್,Windows-OS,ವಿಂಡೋಸ್-ಓಎಸ್,Hard-disk,ಹಾರ್ಡ್ ಡಿಸ್ಕ್,Firewall,ಫೈರ್ವಾಲ್,D
1c1d2a42-2e80-460b-ae32-38fdda06da3d,Network Troubleshooting,ictsm,Which of these is a benefit of virtual network?,ಇವುಗಳಲ್ಲಿ ಯಾವುದು ವರ್ಚುವಲ್ ನೆಟ್‌ವರ್ಕ್‌ನ ಪ್ರಯೋಜನವಾಗಿದೆ?,They have a higher level of security than other remote connections,ಅವರು ಇತರ ದೂರಸ್ಥ ಸಂಪರ್ಕಗಳಿಗಿಂತ ಹೆಚ್ಚಿನ ಮಟ್ಟದ ಭದ್ರತೆಯನ್ನು ಹೊಂದಿದ್ದಾರೆ,There is no need for any hardware to connect a computer to a network,ಕಂಪ್ಯೂಟರ್ ಅನ್ನು ನೆಟ್‌ವರ್ಕ್‌ಗೆ ಸಂಪರ್ಕಿಸಲು ಯಾವುದೇ ಹಾರ್ಡ್‌ವೇರ್ ಅಗತ್ಯವಿಲ್ಲ,There is no need for any software to connect a computer to a network,ಕಂಪ್ಯೂಟರ್ ಅನ್ನು ನೆಟ್‌ವರ್ಕ್‌ಗೆ ಸಂಪರ್ಕಿಸಲು ಯಾವುದೇ ಸಾಫ್ಟ್‌ವೇರ್ ಅಗತ್ಯವಿಲ್ಲ,They stop any errors occurring in the transmission of data in a network,ನೆಟ್‌ವರ್ಕ್‌ನಲ್ಲಿ ಡೇಟಾ ಪ್ರಸರಣದಲ್ಲಿ ಸಂಭವಿಸುವ ಯಾವುದೇ ದೋಷಗಳನ್ನು ಅವರು ನಿಲ್ಲಿಸುತ್ತಾರೆ,A
dfeef6d7-0f6e-4c57-93da-ef409b035ba0,Network Troubleshooting,ictsm,Which software is used to monitor networks on computer and mobile devices?,ಕಂಪ್ಯೂಟರ್ ಮತ್ತು ಮೊಬೈಲ್ ಸಾಧನಗಳಲ್ಲಿ ನೆಟ್‌ವರ್ಕ್‌ಗಳನ್ನು ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡಲು ಯಾವ ಸಾಫ್ಟ್‌ವೇರ್ ಅನ್ನು ಬಳಸಲಾಗುತ್ತದೆ?,Microsoft outlook,ಮೈಕ್ರೋಸಾಫ್ಟ್ ಔಟ್ಲುಕ್,Internet explorer,ಇಂಟರ್ನೆಟ್ ಎಕ್ಸ್ಪ್ಲೋರರ್,Open DNS home VIP,ಡಿಎನ್ಎಸ್ ಹೋಮ್ ವಿಐಪಿ ತೆರೆಯಿರಿ,Google chrome,ಗೂಗಲ್ ಕ್ರೋಮ್,C
db44aa06-bb04-4ade-bd46-fff44ec0007e,Network Troubleshooting,ictsm,Which new feature extends windows defender smart screen by blocking outbound (HTTP and HTTPS) traffic connecting to resources that have a low reputation?,ಕಡಿಮೆ ಖ್ಯಾತಿಯನ್ನು ಹೊಂದಿರುವ ಸಂಪನ್ಮೂಲಗಳಿಗೆ ಸಂಪರ್ಕಿಸುವ ಹೊರಹೋಗುವ (HTTP ಮತ್ತು HTTPS) ಟ್ರಾಫಿಕ್ ಅನ್ನು ನಿರ್ಬಂಧಿಸುವ ಮೂಲಕ ಯಾವ ಹೊಸ ವೈಶಿಷ್ಟ್ಯವು ವಿಂಡೋಸ್ ಡಿಫೆಂಡರ್ ಸ್ಮಾರ್ಟ್ ಪರದೆಯನ್ನು ವಿಸ್ತರಿಸುತ್ತದೆ?,Firewall,ಫೈರ್ವಾಲ್,Network protection,ನೆಟ್ವರ್ಕ್ ರಕ್ಷಣೆ,Antivirus,ಆಂಟಿವೈರಸ್,Port scanning,ಪೋರ್ಟ್ ಸ್ಕ್ಯಾನಿಂಗ್,B
8cdd409e-5462-4b3c-b73f-9fd908ad1569,Network Troubleshooting,ictsm,Which command is used in network to trace route?,ಮಾರ್ಗವನ್ನು ಪತ್ತೆಹಚ್ಚಲು ನೆಟ್ವರ್ಕ್ನಲ್ಲಿ ಯಾವ ಆಜ್ಞೆಯನ್ನು ಬಳಸಲಾಗುತ್ತದೆ?,NET,ನೆಟ್,TRACERT,ಟ್ರೇಸರ್ಟ್,NBTSTAT,NBTSTAT,ipconfig,ipconfig,B
173a2a11-0845-4473-8207-517f0404cea6,Network Security,ictsm,Which wireless security mode will you suggest for an average person?,ಸರಾಸರಿ ವ್ಯಕ್ತಿಗೆ ನೀವು ಯಾವ ವೈರ್‌ಲೆಸ್ ಭದ್ರತಾ ಮೋಡ್ ಅನ್ನು ಸೂಚಿಸುವಿರಿ?,WEP (Wireless Equivalent Privacy),WEP (ವೈರ್‌ಲೆಸ್ ಸಮಾನ ಗೌಪ್ಯತೆ),WPA (Wireless Protected Access),WPA (ವೈರ್‌ಲೆಸ್ ಸಂರಕ್ಷಿತ ಪ್ರವೇಶ),Android Security,ಆಂಡ್ರಾಯ್ಡ್ ಭದ್ರತೆ,Wi-Fi direct,ವೈ-ಫೈ ನೇರ,B
063471b9-14ad-4209-917a-85bde2e6f8e3,Install DNS and RRAS,ictsm,What is assigned by DHCP to the clients?,ಗ್ರಾಹಕರಿಗೆ DHCP ಯಿಂದ ಏನು ನಿಯೋಜಿಸಲಾಗಿದೆ?,MAC address,MAC ವಿಳಾಸ,Url,Url,IP address,IP ವಿಳಾಸ,Name,ಹೆಸರು,C
4a076b54-2fda-46c6-a013-7889f43dbeed,Install DNS and RRAS,ictsm,What is the type of .com domain?,.com ಡೊಮೇನ್ ಪ್ರಕಾರ ಯಾವುದು?,Education institutions,ಶಿಕ್ಷಣ ಸಂಸ್ಥೆಗಳು,Network infrastructure,ನೆಟ್‌ವರ್ಕ್ ಮೂಲಸೌಕರ್ಯ,Commercial organisation,ವಾಣಿಜ್ಯ ಸಂಸ್ಥೆ,Government institutions,ಸರ್ಕಾರಿ ಸಂಸ್ಥೆಗಳು,C
